형태소,품사,분류,카운트
GS,Alpha,10,1
Genie,Alpha,10,5
God,Alpha,10,1
Goo,Alpha,10,1
Good,Alpha,10,8
Goooo,Alpha,10,1
Gooood,Alpha,10,2
Great,Alpha,10,6
Gydjudh,Alpha,8,1
HAVE,Alpha,9,1
Hahahahaha,Alpha,10,1
Hdhrbgjvudygeevhrhrufuvyv,Alpha,4,1
Here,Alpha,10,1
Hey,Alpha,9,1
Hole,Alpha,8,1
I,Alpha,8,2
I,Alpha,9,1
I,Alpha,10,13
IMAX,Alpha,6,1
IMAX,Alpha,10,5
IPTV,Alpha,1,1
IPTV,Alpha,10,1
IPtv,Alpha,10,1
Indescribable,Alpha,10,2
It,Alpha,10,1
JAPA,Alpha,10,1
JBL,Alpha,10,2
Jasmine,Alpha,9,1
Jasmine,Alpha,10,2
Just,Alpha,10,1
KT,Alpha,10,1
Khale,Alpha,10,1
Khalead,Alpha,10,1
L,Alpha,10,1
LIKE,Alpha,9,1
LL,Alpha,9,1
LP,Alpha,10,1
Let,Alpha,6,1
Let,Alpha,10,1
Like,Alpha,10,3
Love,Alpha,9,1
Love,Alpha,10,2
MCU,Alpha,10,1
ME,Alpha,9,1
ME,Alpha,10,1
MIB,Alpha,9,1
MIIB,Alpha,10,1
MSG,Alpha,8,1
MV,Alpha,6,2
MX,Alpha,10,5
Marvelous,Alpha,10,1
Massoud,Alpha,10,1
Me,Alpha,10,3
Mena,Alpha,10,1
My,Alpha,9,1
N,Alpha,9,1
N,Alpha,10,19
NEVER,Alpha,9,1
NEW,Alpha,10,1
NR,Alpha,10,1
Naomi,Alpha,10,5
Needless,Alpha,10,1
New,Alpha,5,1
New,Alpha,7,2
New,Alpha,8,3
New,Alpha,9,4
New,Alpha,10,18
Night,Alpha,10,1
Nights,Alpha,10,2
No,Alpha,10,1
O,Alpha,8,1
O,Alpha,9,2
O,Alpha,10,1
OO,Alpha,1,5
OO,Alpha,2,3
OO,Alpha,6,1
OO,Alpha,7,2
OO,Alpha,9,1
OO,Alpha,10,11
OOO,Alpha,2,2
OOO,Alpha,10,1
OOOO,Alpha,9,1
OST,Alpha,1,4
OST,Alpha,2,1
OST,Alpha,4,1
OST,Alpha,6,6
OST,Alpha,7,11
OST,Alpha,8,39
OST,Alpha,9,38
OST,Alpha,10,409
OmG,Alpha,10,1
Ost,Alpha,4,1
Ost,Alpha,5,1
Ost,Alpha,6,1
Ost,Alpha,8,9
Ost,Alpha,9,2
Ost,Alpha,10,102
PARTY,Alpha,10,1
PC,Alpha,1,4
PC,Alpha,4,2
PC,Alpha,5,3
PC,Alpha,6,2
PC,Alpha,7,2
PC,Alpha,8,2
PC,Alpha,9,1
PC,Alpha,10,3
PS,Alpha,10,1
Part,Alpha,10,1
Perfect,Alpha,10,1
Prince,Alpha,10,8
Proud,Alpha,8,2
Pt,Alpha,10,1
Real,Alpha,10,1
Rememb,Alpha,10,1
Rotten,Alpha,3,1
S,Alpha,1,2
S,Alpha,6,1
S,Alpha,8,1
S,Alpha,9,1
SF,Alpha,10,1
SK,Alpha,10,1
SKT,Alpha,10,1
SMITH,Alpha,10,1
SPEECHLESS,Alpha,6,1
SPEECHLESS,Alpha,8,1
SPEECHLESS,Alpha,9,1
SPEECHLESS,Alpha,10,1
Scott,Alpha,10,4
She,Alpha,10,2
Smith,Alpha,10,2
So,Alpha,6,1
Sp,Alpha,10,1
Speachless,Alpha,8,1
Speachless,Alpha,10,1
Spechless,Alpha,8,1
Spechless,Alpha,10,1
Speechless,Alpha,4,1
Speechless,Alpha,5,2
Speechless,Alpha,6,1
Speechless,Alpha,7,2
Speechless,Alpha,8,9
Speechless,Alpha,9,3
Speechless,Alpha,10,83
Story,Alpha,9,1
T,Alpha,8,1
T,Alpha,9,3
T,Alpha,10,2
TMI,Alpha,10,1
TOP,Alpha,1,1
TOP,Alpha,8,1
TOP,Alpha,10,5
TRUST,Alpha,10,1
TT,Alpha,6,1
TV,Alpha,9,2
TV,Alpha,10,6
Thank,Alpha,10,1
The,Alpha,8,2
The,Alpha,10,3
There,Alpha,10,1
This,Alpha,10,1
Tomato,Alpha,3,1
Top,Alpha,10,2
Trust,Alpha,10,1
Two,Alpha,10,1
Unbelievable,Alpha,10,1
V,Alpha,6,1
VCR,Alpha,10,1
VERYVERY,Alpha,10,1
VFX,Alpha,2,1
VFX,Alpha,10,1
VOD,Alpha,1,1
VOD,Alpha,10,9
VR,Alpha,10,1
Very,Alpha,10,3
Vfx,Alpha,10,1
Vod,Alpha,10,1
Vs,Alpha,10,1
WHOLE,Alpha,10,1
WIN,Alpha,10,1
WORLD,Alpha,10,1
WOW,Alpha,10,1
West,Alpha,10,1
Whole,Alpha,5,1
Whole,Alpha,7,4
Whole,Alpha,8,2
Whole,Alpha,9,4
Whole,Alpha,10,22
Wild,Alpha,10,2
Will,Alpha,10,2
Wonderdul,Alpha,10,1
World,Alpha,5,1
World,Alpha,7,2
World,Alpha,8,2
World,Alpha,9,3
World,Alpha,10,18
Wow,Alpha,10,2
X,Alpha,5,1
X,Alpha,10,1
YOU,Alpha,9,1
YOU,Alpha,10,1
York,Alpha,10,1
You,Alpha,8,2
You,Alpha,9,1
You,Alpha,10,2
[,Punctuation,6,2
[,Punctuation,10,2
],Punctuation,6,2
],Punctuation,10,2
^,Punctuation,7,2
^,Punctuation,8,2
^,Punctuation,10,25
^&,Punctuation,10,1
^*,Punctuation,10,1
^*^,Punctuation,10,1
^-,Punctuation,10,1
^---^,Punctuation,8,1
^-^,Punctuation,8,1
^-^,Punctuation,9,3
^-^,Punctuation,10,6
^.^,Punctuation,8,1
^.^,Punctuation,10,4
^.^*,Punctuation,6,1
^^,Punctuation,1,2
^^,Punctuation,6,5
^^,Punctuation,8,53
^^,Punctuation,9,48
^^,Punctuation,10,652
^^!,Punctuation,10,2
^^!!!,Punctuation,10,1
^^),Punctuation,9,1
^^),Punctuation,10,2
^^*,Punctuation,8,1
^^*,Punctuation,10,10
"^^,",Punctuation,10,1
^^..,Punctuation,8,1
^^..,Punctuation,10,1
^^...,Punctuation,10,3
^^....,Punctuation,10,1
^^;,Punctuation,10,5
^^;),Punctuation,10,1
^^;;,Punctuation,5,1
^^;;;,Punctuation,6,1
^^^,Punctuation,10,4
^^^^,Punctuation,10,3
^^~,Punctuation,8,1
^^~,Punctuation,10,4
^^~^^,Punctuation,10,1
^^~~,Punctuation,10,1
^^~~~,Punctuation,10,2
^_,Punctuation,10,1
^_^,Punctuation,10,1
^_^*,Punctuation,10,1
^___^,Punctuation,10,1
^~,Punctuation,8,1
^~^,Punctuation,10,3
_,Punctuation,9,6
_,Punctuation,10,8
_...,Punctuation,10,2
_^^_^_^,Punctuation,10,1
`,Punctuation,5,2
`?,Punctuation,10,1
`~~,Punctuation,9,1
a,Alpha,4,1
a,Alpha,5,2
a,Alpha,6,3
a,Alpha,7,4
a,Alpha,8,7
a,Alpha,9,11
a,Alpha,10,93
aIi,Alpha,10,1
actress,Alpha,10,1
adorable,Alpha,10,1
ai,Alpha,10,1
ain,Alpha,8,2
ain,Alpha,9,1
ain,Alpha,10,1
ali,Alpha,7,1
ali,Alpha,10,6
amajing,Alpha,10,1
amazing,Alpha,10,1
and,Alpha,10,3
arabian,Alpha,10,2
arrangement,Alpha,10,1
art,Alpha,10,1
asdzcxgdfjhxdjrty,Alpha,8,1
atmos,Alpha,8,1
b,Alpha,4,1
b,Alpha,6,1
b,Alpha,9,2
b,Alpha,10,10
back,Alpha,10,1
bb,Alpha,10,17
bbb,Alpha,4,1
bbb,Alpha,10,3
bbbb,Alpha,9,1
bbbb,Alpha,10,3
be,Alpha,8,1
be,Alpha,10,4
beast,Alpha,10,1
beautiful,Alpha,10,3
beauty,Alpha,10,1
before,Alpha,10,1
best,Alpha,9,1
best,Alpha,10,5
black,Alpha,10,1
bollywood,Alpha,10,1
bomboms,Alpha,10,1
boy,Alpha,8,2
bts,Alpha,10,2
but,Alpha,6,1
but,Alpha,9,1
can,Alpha,8,1
can,Alpha,10,3
cast,Alpha,10,1
cc,Alpha,10,1
cd,Alpha,10,1
ceo,Alpha,10,1
cg,Alpha,1,4
cg,Alpha,4,4
cg,Alpha,6,4
cg,Alpha,7,5
cg,Alpha,8,6
cg,Alpha,9,6
cg,Alpha,10,39
cgv,Alpha,3,1
cgv,Alpha,5,1
cgv,Alpha,7,1
cgv,Alpha,10,3
chu,Alpha,9,1
city,Alpha,10,1
comes,Alpha,10,1
curse,Alpha,7,1
d,Alpha,2,5
d,Alpha,5,1
d,Alpha,6,4
d,Alpha,7,2
d,Alpha,8,6
d,Alpha,9,12
d,Alpha,10,233
dd,Alpha,10,1
dlQma,Alpha,8,1
do,Alpha,7,1
dog,Alpha,10,1
dolby,Alpha,8,1
down,Alpha,9,1
dream,Alpha,10,1
dvd,Alpha,1,1
dvd,Alpha,10,3
dx,Alpha,5,1
dx,Alpha,7,1
dx,Alpha,8,4
dx,Alpha,9,3
dx,Alpha,10,116
ebs,Alpha,8,1
ekdghkd,Alpha,8,1
ever,Alpha,10,3
every,Alpha,10,1
fabulous,Alpha,10,1
fantastic,Alpha,10,1
fantasy,Alpha,9,1
fdsfergfhgfdh,Alpha,10,1
feat,Alpha,10,1
feces,Alpha,1,1
feeling,Alpha,10,2
fl,Alpha,10,1
flow,Alpha,10,1
for,Alpha,9,1
for,Alpha,10,5
free,Alpha,8,1
friend,Alpha,8,1
friend,Alpha,9,2
friend,Alpha,10,10
friends,Alpha,10,1
from,Alpha,10,1
fuffhhh,Alpha,10,1
funny,Alpha,10,1
gdfdfdfdfdfdfdfdfdf,Alpha,10,1
gem,Alpha,10,1
ginnie,Alpha,10,1
go,Alpha,6,1
go,Alpha,8,1
go,Alpha,10,4
goid,Alpha,10,1
good,Alpha,8,2
good,Alpha,9,3
good,Alpha,10,19
goodgood,Alpha,10,1
goodgoodgood,Alpha,10,1
gooood,Alpha,10,1
great,Alpha,10,1
guy,Alpha,1,1
ha,Alpha,8,1
had,Alpha,8,1
had,Alpha,9,1
had,Alpha,10,2
hahahahahahaha,Alpha,10,1
have,Alpha,10,2
he,Alpha,10,2
hold,Alpha,10,1
honor,Alpha,10,1
i,Alpha,10,4
idh,Alpha,8,1
imax,Alpha,6,1
imax,Alpha,10,2
in,Alpha,9,2
in,Alpha,10,2
is,Alpha,10,5
it,Alpha,6,1
it,Alpha,8,1
it,Alpha,10,7
iuouiytyurt,Alpha,1,1
iytrofxego,Alpha,8,1
j,Alpha,10,1
jam,Alpha,8,1
jam,Alpha,10,3
jasmine,Alpha,10,1
jew,Alpha,10,1
jewelry,Alpha,10,1
jjaru,Alpha,10,1
jump,Alpha,10,1
kiss,Alpha,10,1
know,Alpha,10,1
kt,Alpha,10,1
l,Alpha,10,1
lane,Alpha,9,1
legend,Alpha,10,1
let,Alpha,8,1
let,Alpha,10,2
letter,Alpha,10,1
letting,Alpha,9,1
life,Alpha,9,1
like,Alpha,8,3
like,Alpha,9,2
like,Alpha,10,15
ll,Alpha,9,1
lololololol,Alpha,10,1
love,Alpha,10,2
m,Alpha,10,3
magic,Alpha,10,1
me,Alpha,7,1
me,Alpha,8,3
me,Alpha,9,3
me,Alpha,10,24
memory,Alpha,9,1
mg,Alpha,10,1
mib,Alpha,10,1
moment,Alpha,10,1
movie,Alpha,9,2
movie,Alpha,10,8
msn,Alpha,10,1
music,Alpha,10,1
must,Alpha,10,1
mx,Alpha,8,1
mx,Alpha,10,5
my,Alpha,9,1
my,Alpha,10,3
n,Alpha,10,28
naomi,Alpha,10,1
ne,Alpha,10,1
never,Alpha,8,2
never,Alpha,9,1
never,Alpha,10,4
new,Alpha,1,1
new,Alpha,2,2
new,Alpha,4,2
new,Alpha,5,4
new,Alpha,6,7
new,Alpha,7,6
new,Alpha,8,11
new,Alpha,9,17
new,Alpha,10,216
nice,Alpha,10,1
nicr,Alpha,9,1
night,Alpha,10,3
nights,Alpha,10,3
no,Alpha,9,1
noll,Alpha,10,1
not,Alpha,10,1
novelization,Alpha,10,1
o,Alpha,10,3
ocn,Alpha,1,1
ocn,Alpha,10,1
of,Alpha,8,2
of,Alpha,10,6
one,Alpha,10,1
os,Alpha,8,1
osT,Alpha,8,1
ost,Alpha,1,1
ost,Alpha,2,1
ost,Alpha,4,2
ost,Alpha,5,5
ost,Alpha,6,6
ost,Alpha,7,14
ost,Alpha,8,58
ost,Alpha,9,59
ost,Alpha,10,891
ostf,Alpha,10,1
ostt,Alpha,10,1
part,Alpha,10,1
pc,Alpha,1,1
pc,Alpha,2,1
pc,Alpha,4,1
pc,Alpha,5,1
pc,Alpha,6,4
pc,Alpha,7,3
pc,Alpha,8,6
pc,Alpha,9,2
perfect,Alpha,10,1
piece,Alpha,10,1
played,Alpha,10,2
pm,Alpha,10,1
power,Alpha,10,1
prince,Alpha,7,1
prince,Alpha,10,7
princess,Alpha,10,1
ps,Alpha,10,3
qhdkTtmqslek,Alpha,9,1
qkRutj,Alpha,8,1
qr,Alpha,10,1
r,Alpha,9,1
r,Alpha,10,1
real,Alpha,10,1
red,Alpha,10,1
remix,Alpha,10,1
respect,Alpha,10,2
rich,Alpha,1,1
rkqwkrl,Alpha,8,1
s,Alpha,10,6
sang,Alpha,10,1
say,Alpha,10,1
sbs,Alpha,10,1
scott,Alpha,10,2
see,Alpha,10,1
seen,Alpha,10,2
sf,Alpha,2,1
sf,Alpha,9,1
sh,Alpha,10,1
show,Alpha,8,1
show,Alpha,10,3
sights,Alpha,10,1
silenced,Alpha,8,1
silenced,Alpha,10,2
sns,Alpha,10,1
so,Alpha,6,1
so,Alpha,7,2
so,Alpha,8,1
so,Alpha,10,1
sodyddl,Alpha,8,1
songs,Alpha,10,1
soso,Alpha,6,1
soundX,Alpha,10,1
soundx,Alpha,10,1
sp,Alpha,10,1
spe,Alpha,10,2
speachless,Alpha,8,1
speachless,Alpha,10,9
spee,Alpha,10,2
speech,Alpha,10,1
speecheless,Alpha,10,1
speechelss,Alpha,10,1
speechles,Alpha,9,1
speechles,Alpha,10,2
speechless,Alpha,2,1
speechless,Alpha,4,2
speechless,Alpha,6,4
speechless,Alpha,7,5
speechless,Alpha,8,11
speechless,Alpha,9,13
speechless,Alpha,10,261
speeckless,Alpha,10,1
speehleas,Alpha,10,1
spell,Alpha,7,1
sppechless,Alpha,10,1
ss,Alpha,10,1
st,Alpha,10,2
surprise,Alpha,10,1
t,Alpha,1,1
t,Alpha,8,3
t,Alpha,9,1
t,Alpha,10,4
thanx,Alpha,9,1
that,Alpha,10,1
the,Alpha,8,1
the,Alpha,9,1
the,Alpha,10,8
thumbs,Alpha,10,1
time,Alpha,9,1
to,Alpha,10,3
took,Alpha,9,1
top,Alpha,9,1
top,Alpha,10,3
totally,Alpha,10,1
trip,Alpha,9,1
trust,Alpha,7,1
trust,Alpha,10,8
turn,Alpha,10,1
tv,Alpha,1,1
tv,Alpha,8,1
tv,Alpha,10,3
up,Alpha,10,1
ve,Alpha,10,1
very,Alpha,10,3
vip,Alpha,10,1
vod,Alpha,2,1
vod,Alpha,5,1
vod,Alpha,7,1
vod,Alpha,10,9
vs,Alpha,9,1
vs,Alpha,10,2
w,Alpha,10,1
want,Alpha,10,1
was,Alpha,10,4
well,Alpha,10,1
westside,Alpha,10,1
wh,Alpha,10,1
what,Alpha,9,1
when,Alpha,10,1
whgdkdysdfsdf,Alpha,10,1
while,Alpha,10,2
who,Alpha,10,2
whole,Alpha,1,1
whole,Alpha,2,2
whole,Alpha,4,2
whole,Alpha,5,5
whole,Alpha,6,8
whole,Alpha,7,4
whole,Alpha,8,11
whole,Alpha,9,17
whole,Alpha,10,209
why,Alpha,10,1
wi,Alpha,10,1
wish,Alpha,10,1
with,Alpha,10,1
witmalsdms,Alpha,8,1
wkf,Alpha,9,1
wndrksdp,Alpha,8,1
woaldlTrp,Alpha,9,1
wolrd,Alpha,10,1
wolrld,Alpha,10,1
won,Alpha,8,1
won,Alpha,10,3
wonder,Alpha,10,1
word,Alpha,10,2
work,Alpha,10,1
worl,Alpha,7,1
worl,Alpha,10,2
world,Alpha,1,1
world,Alpha,2,2
world,Alpha,4,2
world,Alpha,5,3
world,Alpha,6,7
world,Alpha,7,5
world,Alpha,8,12
world,Alpha,9,19
world,Alpha,10,213
x,Alpha,5,1
x,Alpha,7,1
x,Alpha,9,1
x,Alpha,10,9
xx,Alpha,8,1
ya,Alpha,10,1
yo,Alpha,10,1
you,Alpha,7,1
you,Alpha,8,1
you,Alpha,10,14
your,Alpha,8,2
your,Alpha,10,3
zayn,Alpha,10,2
zzz,Alpha,10,1
|,Punctuation,7,1
|,Punctuation,10,1
|~,Punctuation,8,1
~,Punctuation,1,21
~,Punctuation,2,6
~,Punctuation,4,3
~,Punctuation,5,5
~,Punctuation,6,30
~,Punctuation,7,22
~,Punctuation,8,158
~,Punctuation,9,174
~,Punctuation,10,1592
~!,Punctuation,7,2
~!,Punctuation,8,5
~!,Punctuation,9,12
~!,Punctuation,10,100
~!!,Punctuation,1,1
~!!,Punctuation,7,1
~!!,Punctuation,8,2
~!!,Punctuation,9,6
~!!,Punctuation,10,72
~!!!,Punctuation,8,1
~!!!,Punctuation,9,2
~!!!,Punctuation,10,23
~!!!!,Punctuation,8,2
~!!!!,Punctuation,10,9
~!!*,Punctuation,10,1
~!!^^,Punctuation,8,1
~!!^^,Punctuation,10,2
~!(??,Punctuation,10,1
~!...,Punctuation,10,1
~!^^,Punctuation,10,1
~!~!,Punctuation,10,1
~!~!~!~!~!,Punctuation,10,1
"~""",Punctuation,10,2
~###,Punctuation,10,1
~####,Punctuation,10,1
~),Punctuation,10,3
~*,Punctuation,10,1
~.,Punctuation,10,4
~..,Punctuation,8,1
~...,Punctuation,9,2
~...,Punctuation,10,3
~.~,Punctuation,10,1
~:),Punctuation,10,1
~;;,Punctuation,6,1
~;;,Punctuation,9,1
~<,Punctuation,10,1
~<^^,Punctuation,10,1
~>^<,Punctuation,10,1
~>~<.?~>.<~,Punctuation,10,1
~?,Punctuation,10,1
~?!,Punctuation,9,1
~@.@~???,Punctuation,10,1
~^,Punctuation,10,3
~^-^,Punctuation,9,1
~^^,Punctuation,7,1
~^^,Punctuation,8,14
~^^,Punctuation,9,6
~^^,Punctuation,10,177
~^^!!,Punctuation,10,1
~^^!!!,Punctuation,10,1
~^^#,Punctuation,8,1
~^^*,Punctuation,8,1
~^^*,Punctuation,10,1
~^^+,Punctuation,10,1
~^^;;,Punctuation,10,1
~^^^,Punctuation,10,1
~^^~~,Punctuation,10,1
~^_^,Punctuation,10,1
~``,Punctuation,1,1
~|,Punctuation,10,1
~~,Punctuation,1,4
~~,Punctuation,2,2
~~,Punctuation,4,2
~~,Punctuation,5,2
~~,Punctuation,6,5
~~,Punctuation,7,3
~~,Punctuation,8,52
~~,Punctuation,9,40
~~,Punctuation,10,619
~~!,Punctuation,1,1
~~!,Punctuation,10,14
~~!!,Punctuation,7,1
~~!!,Punctuation,8,3
~~!!,Punctuation,9,3
~~!!,Punctuation,10,25
~~!!!,Punctuation,10,8
~~!!!!,Punctuation,10,3
~~!!^^,Punctuation,10,1
~~!~~~~^^,Punctuation,6,1
~~%%%%,Punctuation,10,1
~~*,Punctuation,10,1
~~...,Punctuation,10,1
~~/,Punctuation,10,1
~~><,Punctuation,10,1
~~??,Punctuation,8,1
~~^,Punctuation,10,2
~~^-^,Punctuation,10,1
~~^^,Punctuation,8,13
~~^^,Punctuation,9,1
~~^^,Punctuation,10,82
~~^^*,Punctuation,10,2
~~~,Punctuation,1,1
~~~,Punctuation,2,1
~~~,Punctuation,4,1
~~~,Punctuation,5,1
~~~,Punctuation,6,4
~~~,Punctuation,7,1
~~~,Punctuation,8,18
~~~,Punctuation,9,8
~~~,Punctuation,10,238
~~~!,Punctuation,10,3
~~~!!,Punctuation,8,2
~~~!!,Punctuation,10,9
~~~!!!,Punctuation,9,2
~~~!!!,Punctuation,10,4
~~~!!!!,Punctuation,10,5
~~~!!!!^^,Punctuation,10,1
~~~!!~~!!~~!!,Punctuation,10,1
~~~!~,Punctuation,10,1
~~~!~!!!,Punctuation,10,1
~~~-,Punctuation,10,1
~~~...,Punctuation,8,1
~~~...,Punctuation,10,2
~~~//,Punctuation,10,1
~~~???,Punctuation,9,1
~~~^^,Punctuation,2,1
~~~^^,Punctuation,9,1
~~~^^,Punctuation,10,16
~~~^^*,Punctuation,8,1
~~~^^^,Punctuation,10,1
~~~|^^,Punctuation,10,1
~~~~,Punctuation,2,1
~~~~,Punctuation,6,2
~~~~,Punctuation,7,1
~~~~,Punctuation,8,4
~~~~,Punctuation,9,6
~~~~,Punctuation,10,94
~~~~!,Punctuation,8,1
~~~~!,Punctuation,10,4
~~~~!!,Punctuation,10,4
~~~~!!!,Punctuation,10,2
~~~~!!!!,Punctuation,10,1
~~~~!&?)(;,Punctuation,1,1
~~~~.,Punctuation,10,1
~~~~.~~~~,Punctuation,10,1
~~~~;;;;,Punctuation,10,1
~~~~^^,Punctuation,4,1
~~~~^^,Punctuation,10,4
³˘,Foreign,10,1
´,Foreign,10,1
·,Punctuation,8,1
··,Punctuation,10,2
×,Foreign,10,5
ˇ,Foreign,10,2
˘,Foreign,10,1
ω,Foreign,10,2
‘,Foreign,2,1
‘,Foreign,6,4
‘,Foreign,8,6
‘,Foreign,9,1
‘,Foreign,10,7
’,Punctuation,6,4
’,Punctuation,8,6
’,Punctuation,9,1
’,Punctuation,10,9
’(,Punctuation,10,1
“,Foreign,8,2
“,Foreign,10,6
”,Foreign,10,6
‥,Foreign,8,1
‥,Foreign,10,5
…,Punctuation,8,1
…,Punctuation,10,3
…!,Punctuation,10,1
↗,Foreign,10,1
∼,Foreign,10,1
⌒▽⌒,Foreign,10,1
●●●,Foreign,10,1
★,Foreign,10,16
★★,Foreign,10,1
★★★,Foreign,10,1
★★☆,Foreign,5,1
☆,Foreign,8,1
☆,Foreign,10,10
☆☆☆,Foreign,10,1
☆♡,Foreign,10,1
☞☜,Foreign,10,1
♀,Foreign,9,1
♀,Foreign,10,1
♂,Foreign,8,1
♂,Foreign,9,4
♂,Foreign,10,15
♡,Foreign,2,1
♡,Foreign,5,1
♡,Foreign,6,3
♡,Foreign,8,10
♡,Foreign,9,10
♡,Foreign,10,330
♡♡,Foreign,9,1
♡♡,Foreign,10,66
♡♡♡,Foreign,10,58
♡♡♡♡,Foreign,10,20
♥,Foreign,8,2
♥,Foreign,9,2
♥,Foreign,10,137
♥★♥★♥★♥★♥★,Foreign,10,1
♥♥,Foreign,10,21
♥♥♡♥,Foreign,10,1
♥♥♥,Foreign,10,18
♥♥♥♥,Foreign,10,4
♥♥♥♥★♥♥,Foreign,10,1
♪,Foreign,10,2
♬,Foreign,10,2
　,Foreign,6,1
お,Foreign,10,1
でした！感動しまさたよ。,Foreign,10,1
ㄱ,KoreanParticle,1,1
ㄱ,KoreanParticle,8,1
ㄱ,KoreanParticle,9,1
ㄱ,KoreanParticle,10,16
ㄱㄱ,KoreanParticle,10,5
ㄱㄱㅑ,KoreanParticle,10,1
ㄱㄷ,KoreanParticle,10,1
ㄱㅅ,KoreanParticle,10,1
ㄱㅅㄱㅅ,KoreanParticle,10,1
ㄱㅇㅈ,KoreanParticle,10,1
ㄱㅊ,KoreanParticle,6,1
ㄱㅊ,KoreanParticle,7,1
ㄱㅊ,KoreanParticle,9,1
ㄱㅐ,KoreanParticle,10,1
ㄲ,KoreanParticle,10,1
ㄲㄲ,KoreanParticle,8,1
ㄲㅗㄱ,KoreanParticle,10,1
ㄲㅡㅌ,KoreanParticle,10,1
ㄳㅈ,KoreanParticle,1,1
ㄴ,KoreanParticle,4,1
ㄴ,KoreanParticle,7,1
ㄴ,KoreanParticle,8,2
ㄴ,KoreanParticle,9,2
ㄴ,KoreanParticle,10,17
ㄴㄱ,KoreanParticle,10,1
ㄴㄱㄷㄱ,KoreanParticle,10,1
ㄴㄴ,KoreanParticle,6,1
ㄴㄷㄴㅌ,KoreanParticle,10,1
ㄴㅆ,KoreanParticle,10,1
ㄴㅈ,KoreanParticle,1,1
ㄷ,KoreanParticle,4,1
ㄷ,KoreanParticle,6,1
ㄷ,KoreanParticle,8,1
ㄷ,KoreanParticle,10,17
ㄷㄱ,KoreanParticle,1,1
ㄷㄷ,KoreanParticle,1,2
ㄷㄷ,KoreanParticle,7,1
ㄷㄷ,KoreanParticle,9,1
ㄷㄷ,KoreanParticle,10,40
ㄷㄷㄷ,KoreanParticle,10,10
ㄷㄷㄷㄷ,KoreanParticle,10,2
ㄷㅂ,KoreanParticle,10,1
ㄷㅏ,KoreanParticle,10,3
ㄷㅔ,KoreanParticle,10,1
ㄹ,KoreanParticle,10,7
ㄹㄷ,KoreanParticle,10,1
ㄹㄹ,KoreanParticle,10,1
ㄹㅇ,KoreanParticle,1,1
ㄹㅇ,KoreanParticle,2,1
ㄹㅇ,KoreanParticle,6,1
ㄹㅇ,KoreanParticle,7,1
ㄹㅇ,KoreanParticle,8,3
ㄹㅇ,KoreanParticle,9,2
ㄹㅇ,KoreanParticle,10,105
ㄹㅇㄹㅇ,KoreanParticle,10,3
ㄹㅣ,KoreanParticle,10,1
ㅁ,KoreanParticle,8,1
ㅁ,KoreanParticle,9,1
ㅁ,KoreanParticle,10,6
ㅁㅁ,KoreanParticle,8,1
ㅁㅊ,KoreanParticle,10,2
ㅁㅋㅋ,KoreanParticle,10,1
ㅁㅋㅋㅋ,KoreanParticle,10,1
ㅂ,KoreanParticle,2,1
ㅂ,KoreanParticle,10,2
ㅂㄱ,KoreanParticle,6,1
ㅂㄷㅂㄱ,KoreanParticle,10,1
ㅂㄷㅂㄷ,KoreanParticle,1,1
ㅂㄷㅂㄷ,KoreanParticle,10,1
ㅂㄹ,KoreanParticle,2,1
ㅂㅂㅂㄱ,KoreanParticle,10,1
ㅂㅍㅅ,KoreanParticle,10,1
ㅃ,KoreanParticle,10,1
ㅅ,KoreanParticle,2,1
ㅅ,KoreanParticle,9,1
ㅅ,KoreanParticle,10,20
ㅅㄲ,KoreanParticle,10,1
ㅅㄴㄷ,KoreanParticle,10,1
ㅅㅂ,KoreanParticle,10,2
ㅅㅅ,KoreanParticle,10,2
ㅅㅅㅅ,KoreanParticle,9,1
ㅅㅅㅅㅅ,KoreanParticle,10,1
ㅅㅇ,KoreanParticle,10,1
ㅅㅈ,KoreanParticle,1,1
ㅅㅌㅊ,KoreanParticle,10,1
ㅆ,KoreanParticle,10,7
ㅆㅅㅌㅊ,KoreanParticle,6,1
ㅆㅅㅌㅊ,KoreanParticle,10,3
ㅆㅎㅌㅊ,KoreanParticle,1,1
ㅇ,KoreanParticle,1,1
ㅇ,KoreanParticle,8,4
ㅇ,KoreanParticle,10,27
ㅇㄱㄹㅇ,KoreanParticle,10,2
ㅇㅅ,KoreanParticle,8,1
ㅇㅅ,KoreanParticle,10,1
ㅇㅅㅇ,KoreanParticle,10,1
ㅇㅅㅇㅋ,KoreanParticle,7,1
ㅇㅇ,KoreanParticle,1,1
ㅇㅇ,KoreanParticle,7,2
ㅇㅇ,KoreanParticle,8,3
ㅇㅇ,KoreanParticle,9,2
ㅇㅇ,KoreanParticle,10,15
ㅇㅇㅇ,KoreanParticle,8,1
ㅇㅇㅇ,KoreanParticle,10,3
ㅇㅈ,KoreanParticle,8,1
ㅇㅈ,KoreanParticle,9,2
ㅇㅈ,KoreanParticle,10,14
ㅇㅈㄱ,KoreanParticle,10,1
ㅇㅈㅂㄷ,KoreanParticle,6,1
ㅇㅈㅇㅈ,KoreanParticle,10,1
ㅇㅎ,KoreanParticle,10,2
ㅇㅏ,KoreanParticle,8,1
ㅇㅏ,KoreanParticle,10,1
ㅇㅔ,KoreanParticle,10,2
ㅇㅣ,KoreanParticle,2,1
ㅈ,KoreanParticle,2,2
ㅈ,KoreanParticle,6,1
