형태소,품사,분류,카운트
준다,Verb,6,1
준다,Verb,7,1
준다,Verb,10,4
준다고,Verb,10,1
준비,Noun,6,1
준점,Noun,10,1
줄,Noun,1,3
줄,Noun,2,2
줄,Noun,3,2
줄,Noun,4,7
줄,Noun,5,4
줄,Noun,6,15
줄,Noun,7,2
줄,Noun,8,11
줄,Noun,9,5
줄,Noun,10,40
줄거다,Verb,10,1
줄거리,Noun,1,1
줄거리,Noun,2,1
줄거리,Noun,4,2
줄거리,Noun,6,3
줄거리,Noun,8,1
줄거리,Noun,9,1
줄거리,Noun,10,7
줄게요,Verb,2,1
줄리엣,Noun,8,1
줄수있다니,Verb,10,1
줄아는,Verb,6,1
줄알,Noun,8,1
줄어,Verb,9,1
줄어든,Verb,6,1
줄어든,Verb,8,1
줄어들기에,Verb,9,1
줄어들었음,Verb,3,1
줄었네요,Verb,6,1
줄었어요,Verb,6,1
줄여주는,Verb,8,1
줄였는지,Verb,10,1
줄인,Verb,6,1
줄줄,Noun,10,5
줄테니,Verb,10,1
줄평,Noun,10,1
줌,Noun,1,1
줌,Noun,8,1
줌,Noun,10,6
줍,Verb,10,1
줍니다,Verb,1,1
줍니다,Verb,2,2
줍니다,Verb,3,1
줍니다,Verb,7,1
줍니다,Verb,10,8
줍니당,Verb,10,1
줏대,Noun,2,1
중,Noun,1,2
중,Noun,5,1
중,Noun,6,5
중,Noun,7,2
중,Noun,8,2
중,Noun,9,1
중,Noun,10,33
중,Suffix,1,1
중,Suffix,2,3
중,Suffix,4,2
중,Suffix,5,1
중,Suffix,6,2
중,Suffix,7,3
중,Suffix,8,1
중,Suffix,10,34
중간,Noun,1,1
중간,Noun,2,11
중간,Noun,3,1
중간,Noun,4,10
중간,Noun,5,4
중간,Noun,6,28
중간,Noun,7,11
중간,Noun,8,49
중간,Noun,9,14
중간,Noun,10,72
중년,Noun,8,1
중독,Noun,1,1
중딩,Noun,1,1
중딩,Noun,2,2
중딩,Noun,8,1
중반,Noun,4,1
중반,Noun,5,2
중반,Noun,6,3
중반,Noun,7,1
중반,Noun,8,4
중반,Noun,9,2
중반,Noun,10,4
중시,Noun,9,1
중심,Noun,8,1
중심,Noun,10,3
중얼거리게,Verb,10,1
중요,Noun,2,2
중요,Noun,6,1
중요성,Noun,2,1
중요성,Noun,6,1
중요성,Noun,7,2
중요하,Adjective,6,1
중요하고,Adjective,6,1
중요하네요,Adjective,8,1
중요하다,Adjective,10,1
중요하다는걸,Adjective,8,1
중요하면,Adjective,10,1
중요한,Adjective,1,2
중요한,Adjective,4,2
중요한,Adjective,6,2
중요한,Adjective,7,1
중요한,Adjective,8,2
중요한,Adjective,10,2
중요한지,Adjective,2,1
중요해,Adjective,10,1
중이,Noun,10,1
중점,Noun,4,1
중점,Noun,7,1
중점,Noun,9,1
중점,Noun,10,3
중제,Noun,8,1
중학생,Noun,10,2
중학생시절,Noun,9,1
중학생시절,Noun,10,1
중후,Noun,2,1
줘,Verb,10,2
줘서,Verb,10,1
줫,Noun,8,1
줬다,Verb,4,2
줬다,Verb,6,2
줬다,Verb,8,1
줬다가,Verb,1,1
줬다면,Verb,9,1
줬던,Verb,7,1
줬어요,Verb,10,3
줬으나,Verb,8,1
줬으면,Verb,8,1
줬으면,Verb,9,1
쥐,Noun,8,1
쥐아기,Verb,4,1
쥐어박고싶음,Verb,7,1
쥑임,Noun,6,1
쥬라기,Noun,10,1
쥴,Noun,6,1
즈,Modifier,3,1
즈,Modifier,6,1
즈,Modifier,10,3
즈벤,Noun,8,1
즈벤,Noun,10,2
즈벵,Noun,10,2
즉,Noun,3,1
즉,Noun,4,1
즉,Noun,6,1
즉,Noun,10,2
즐감,Noun,10,2
즐거,Adjective,10,1
즐거운,Adjective,8,7
즐거운,Adjective,9,1
즐거운,Adjective,10,12
즐거운데,Adjective,7,1
즐거움,Noun,8,3
즐거움,Noun,10,5
즐거워,Adjective,8,1
즐거워,Adjective,10,1
즐거워여,Adjective,9,1
즐거워요,Adjective,10,4
즐거워지는,Adjective,10,1
즐거워하네요,Adjective,10,1
즐거웠고,Adjective,10,1
즐거웠네요,Adjective,10,1
즐거웠는데,Adjective,6,1
즐거웠다,Adjective,8,1
즐거웠다,Adjective,10,4
즐거웠다면,Adjective,10,1
즐거웠던,Adjective,1,1
즐거웠던,Adjective,9,1
즐거웠던,Adjective,10,1
즐거웠습니다,Adjective,8,1
즐거웠습니다,Adjective,10,7
즐거웠어요,Adjective,8,1
즐거웠어요,Adjective,10,7
즐거웠음,Adjective,8,2
즐거웠음,Adjective,10,1
즐거웠지만,Adjective,8,1
즐겁,Adjective,4,1
즐겁게,Adjective,7,1
즐겁게,Adjective,8,6
즐겁게,Adjective,9,5
즐겁게,Adjective,10,27
즐겁고,Adjective,8,3
즐겁고,Adjective,9,1
즐겁고,Adjective,10,5
즐겁긴,Adjective,5,1
즐겁네,Adjective,8,1
즐겁다,Adjective,9,1
즐겁던,Adjective,2,1
즐겁지,Adjective,6,1
즐겨,Verb,7,1
즐겨,Verb,10,2
즐겼다,Verb,9,2
즐겼습니다,Verb,9,1
즐겼어요,Verb,8,1
즐기는,Verb,1,1
즐기는,Verb,8,1
즐기는,Verb,10,1
즐기면,Verb,10,1
즐기세요,Verb,10,1
즐기자는,Verb,10,1
즐길,Verb,8,1
즐길,Verb,10,3
즐길만,Verb,8,1
즐길수,Verb,8,1
즐길수,Verb,10,1
즐길수있었네요,Verb,10,1
즐잼,Noun,9,1
증가,Noun,5,1
증가,Noun,6,1
증거,Noun,3,1
증말,Noun,8,1
증말,Noun,10,3
증명,Noun,9,1
증폭,Noun,8,1
증폭,Noun,10,1
지,Josa,1,3
지,Josa,2,6
지,Josa,3,2
지,Josa,4,6
지,Josa,5,1
지,Josa,6,11
지,Josa,7,3
지,Josa,8,13
지,Josa,9,1
지,Josa,10,50
지,Modifier,1,2
지,Modifier,3,3
지,Modifier,4,2
지,Modifier,5,1
지,Modifier,6,5
지,Modifier,8,10
지,Modifier,9,1
지,Modifier,10,9
지,Verb,1,2
지,Verb,8,4
지,Verb,9,2
지,Verb,10,5
지가,Verb,10,1
지게,Noun,8,2
지게,Noun,10,1
지겨,Adjective,5,1
지겨,Adjective,7,1
지겨운,Adjective,4,2
지겨운,Adjective,8,1
지겨운거,Adjective,10,1
지겨운면도,Adjective,6,1
지겨운지,Adjective,8,1
지겨워,Adjective,4,1
지겨워하니,Adjective,5,1
지겨웠어요,Adjective,5,1
지겨웠음,Adjective,1,3
지겹,Adjective,4,2
지겹다,Adjective,4,1
지겹더라,Adjective,2,1
지경,Noun,8,2
지경,Noun,10,1
지고,Noun,8,1
지고,Noun,9,1
지고,Noun,10,1
지구,Noun,2,1
지구,Noun,9,1
지구,Noun,10,1
지극히,Adverb,6,1
지극히,Adverb,8,1
지금,Noun,2,1
지금,Noun,4,2
지금,Noun,5,2
지금,Noun,6,4
지금,Noun,7,2
지금,Noun,8,3
지금,Noun,9,5
지금,Noun,10,44
지금껏,Noun,10,2
지까지,Verb,10,1
지나,Noun,7,2
지나,Noun,9,2
지나,Noun,10,6
지나가네,Verb,10,1
지나가는,Verb,6,1
지나가는,Verb,7,2
지나가다가,Verb,7,1
지나가면서,Verb,10,1
지나간지도,Verb,10,1
지나갈,Verb,10,2
지나갔네요,Verb,10,2
지나갔는데,Verb,10,1
지나갔어요,Verb,10,1
지나고,Foreign,10,1
지나고,Verb,6,2
지나고,Verb,9,1
지나도,Verb,8,1
지나도,Verb,9,1
지나도,Verb,10,3
지나면,Verb,8,1
지나면서,Verb,7,1
지나서,Verb,8,1
지나서,Verb,10,1
지나지,Verb,8,1
지나쳐서,Verb,2,1
지나치게,Verb,6,1
지나치게,Verb,7,2
지나치게,Verb,10,2
지나친,Verb,5,1
지나친,Verb,6,2
지나친,Verb,8,1
지나친,Verb,10,1
지난,Foreign,8,1
지난,Foreign,10,1
지난,Modifier,4,1
지난,Noun,1,1
지난,Noun,10,2
지난주,Noun,2,1
지날,Verb,6,1
지날,Verb,7,1
지날,Verb,8,2
지날,Verb,10,2
지날을,Verb,2,1
지났던,Verb,10,1
지났으니,Verb,6,1
지났지만,Verb,8,1
지내다가,Verb,10,1
지내면서,Verb,10,1
지는,Josa,3,1
지는,Josa,5,1
지는,Josa,7,2
지는,Josa,8,1
지는,Josa,10,3
지는,Verb,9,1
지는,Verb,10,1
지능,Noun,8,1
지능,Noun,10,1
지니,Noun,5,1
지니,Noun,8,1
지니,Noun,10,1
지닌,Verb,8,1
지닌다,Verb,6,1
지다,Noun,10,1
지대,Noun,7,1
지도,Noun,6,2
지도,Noun,8,1
지도,Noun,10,4
지도자,Noun,10,1
지독한,Adjective,4,1
지라,Noun,2,1
지라,Noun,9,1
지렷다,Verb,10,2
지렸고,Verb,10,3
지렸는데,Verb,7,1
지렸다,Verb,10,7
지렸다리,Verb,10,1
지렸습니다,Verb,10,1
지렸음,Verb,10,1
지렸지,Verb,10,1
지뢰,Noun,10,1
지루,Noun,1,3
지루,Noun,2,1
지루,Noun,4,1
지루,Noun,5,2
지루,Noun,6,5
지루,Noun,7,1
지루,Noun,8,1
지루하,Adjective,4,1
지루하,Adjective,6,1
지루하게,Adjective,4,1
지루하게,Adjective,6,1
지루하게,Adjective,10,1
지루하게도,Adjective,6,1
지루하고,Adjective,1,9
지루하고,Adjective,2,4
지루하고,Adjective,3,1
지루하고,Adjective,4,5
지루하고,Adjective,5,3
지루하고,Adjective,6,10
지루하고,Adjective,7,1
지루하고,Adjective,8,3
지루하고,Adjective,10,2
지루하기도,Adjective,8,1
지루하기도,Adjective,9,1
지루하긴,Adjective,6,1
지루하긴,Adjective,7,1
지루하긴,Adjective,8,3
지루하긴,Adjective,9,1
지루하네요,Adjective,6,1
지루하네요,Adjective,7,1
지루하네요,Adjective,8,1
지루하다,Adjective,1,1
지루하다,Adjective,2,2
지루하다,Adjective,5,2
지루하다,Adjective,6,4
지루하다,Adjective,8,1
지루하다,Adjective,10,1
지루하다고,Adjective,5,1
지루하다고,Adjective,10,2
지루하다고하는건대,Adjective,10,1
지루하다느니,Adjective,10,1
지루하다는,Adjective,1,1
지루하다는,Adjective,10,4
지루하다면,Adjective,10,1
지루하단,Adjective,10,1
지루하던데,Adjective,6,1
지루하던데요,Adjective,9,1
지루하던지,Adjective,1,1
지루하데요,Adjective,8,1
지루하며,Adjective,6,1
지루하며,Adjective,8,1
지루하지,Adjective,4,1
지루하지,Adjective,8,2
지루하지,Adjective,9,2
지루하지,Adjective,10,13
지루하지도,Adjective,7,1
지루하지도,Adjective,10,2
지루하지만,Adjective,7,1
지루하지만,Adjective,10,1
지루하진,Adjective,5,1
지루하진,Adjective,9,1
지루한,Adjective,1,2
지루한,Adjective,2,3
지루한,Adjective,3,1
지루한,Adjective,4,1
지루한,Adjective,6,6
지루한,Adjective,7,2
지루한,Adjective,8,13
지루한,Adjective,9,4
지루한,Adjective,10,5
지루한가,Adjective,10,1
지루한거,Adjective,1,1
지루한거,Adjective,2,1
지루한거,Adjective,10,1
지루한건,Adjective,6,1
지루한건,Adjective,8,1
지루한건,Adjective,10,1
지루한것,Adjective,7,1
지루한데,Adjective,6,1
지루한데,Adjective,10,1
지루한듯,Adjective,7,1
지루한듯,Adjective,10,1
지루한면이,Adjective,6,1
지루한면이,Adjective,8,1
지루한면이,Adjective,10,2
지루한줄,Adjective,8,1
지루한지,Adjective,6,1
지루한지,Adjective,8,1
지루할,Adjective,4,2
지루할,Adjective,6,1
지루할,Adjective,8,1
지루할,Adjective,9,1
지루할,Adjective,10,6
지루할듯,Adjective,8,1
지루할수,Adjective,9,1
지루할수,Adjective,10,1
지루할줄,Adjective,10,3
지루함,Noun,1,5
지루함,Noun,2,5
지루함,Noun,3,1
지루함,Noun,4,5
지루함,Noun,5,1
지루함,Noun,6,10
지루함,Noun,7,1
지루함,Noun,8,5
지루함,Noun,9,1
지루함,Noun,10,3
지루합니다,Adjective,1,1
지루합니다,Adjective,2,1
지루합니다,Adjective,4,3
지루합니다,Adjective,6,2
지루해,Adjective,1,1
지루해,Adjective,2,1
지루해,Adjective,4,2
지루해,Adjective,6,5
지루해,Adjective,7,3
지루해,Adjective,8,9
지루해,Adjective,10,4
지루해도,Adjective,10,1
지루해서,Adjective,1,1
지루해서,Adjective,2,1
지루해서,Adjective,3,2
지루해서,Adjective,4,2
지루해서,Adjective,6,7
지루해서,Adjective,7,1
지루해서,Adjective,8,2
지루해요,Adjective,2,1
지루해요,Adjective,4,1
지루해요,Adjective,5,1
지루해요,Adjective,6,3
지루해요,Adjective,8,2
지루해요,Adjective,10,1
지루해지는,Adjective,6,1
지루해진다,Adjective,6,1
지루해질,Adjective,8,1
지루해하긴,Adjective,10,1
지루해하네요,Adjective,6,1
지루해하네요,Adjective,8,1
지루해하더군요,Adjective,9,1
지루했,Adjective,8,1
지루했고,Adjective,1,1
지루했고,Adjective,2,1
지루했고,Adjective,5,1
지루했나,Adjective,8,1
지루했네요,Adjective,4,1
지루했네요,Adjective,8,1
지루했는데,Adjective,6,1
지루했는데,Adjective,9,1
지루했는데,Adjective,10,1
지루했다,Adjective,1,1
지루했다,Adjective,4,2
지루했다,Adjective,5,1
지루했다,Adjective,7,3
지루했다,Adjective,8,1
지루했다,Adjective,10,2
지루했던,Adjective,6,1
지루했던,Adjective,8,2
지루했던건,Adjective,2,1
지루했습니다,Adjective,4,3
지루했습니다,Adjective,6,1
지루했습니다,Adjective,8,1
지루했어,Adjective,7,1
지루했어요,Adjective,1,1
지루했어요,Adjective,2,2
지루했어요,Adjective,4,3
지루했어요,Adjective,5,2
지루했어요,Adjective,6,10
지루했어요,Adjective,7,1
지루했어요,Adjective,8,4
지루했어요,Adjective,9,2
지루했어요,Adjective,10,1
지루했었기,Adjective,9,1
지루했음,Adjective,2,1
지루했음,Adjective,4,3
지루했음,Adjective,5,1
지루했음,Adjective,6,6
지루했음,Adjective,7,2
지루했음,Adjective,9,2
지루했음,Adjective,10,1
지루했지만,Adjective,6,1
지루했지만,Adjective,8,2
지루했지만,Adjective,10,1
지르고,Verb,6,2
지르고,Verb,10,1
지르며,Verb,10,1
지리,Noun,10,1
지리긴,Verb,10,2
지릴,Verb,7,1
지릴,Verb,10,1
지림,Verb,10,1
지립,Verb,10,2
지립니다,Verb,7,1
지마,Verb,10,1
지만,Josa,1,1
지만,Josa,4,1
지만,Josa,6,8
지만,Josa,7,4
지만,Josa,8,14
지만,Josa,9,5
지만,Josa,10,25
지모,Noun,4,1
지모,Noun,10,1
지반,Noun,6,1
지배,Noun,10,1
지식,Noun,10,1
지아,Noun,8,1
지안,Noun,6,1
지어,Verb,7,1
지어지는,Verb,10,1
지에,Verb,8,1
지에,Verb,10,2
지엠,Noun,8,1
지역,Noun,2,1
지오,Noun,1,6
지오,Noun,2,5
지오,Noun,4,12
지오,Noun,5,1
지오,Noun,6,12
지오,Noun,7,5
지오,Noun,8,12
지오,Noun,9,4
지오,Noun,10,13
지우고,Verb,1,1
지우니,Verb,4,1
지울,Verb,6,1
지으며,Verb,10,1
지으면서,Verb,10,1
지은,Noun,7,1
지은,Noun,10,2
지을,Verb,5,1
지인,Noun,2,1
지인,Noun,5,1
지인,Noun,10,1
지장,Noun,10,1
지저분해서인지,Adjective,9,1
지적,Noun,1,1
지적,Noun,7,1
지적,Noun,9,1
지적,Noun,10,3
지지리,Noun,1,1
지체,Noun,10,1
지치고,Verb,9,1
지친다,Verb,8,1
지칠까,Verb,10,1
지켜,Verb,10,1
지켜봐주시길,Verb,10,1
지켜야,Verb,10,1
지켜주는,Verb,10,1
지켜주면서,Verb,10,1
지팡이,Noun,9,1
지하도,Noun,10,1
지하철,Noun,10,1
지혜,Noun,7,1
지화,Noun,10,1
직원,Noun,10,1
직임,Noun,10,1
직장,Noun,10,1
직전,Noun,7,1
직전,Noun,10,1
직접,Noun,7,1
직접,Noun,10,7
진,Noun,4,2
진,Noun,6,1
진,Noun,7,1
진,Noun,8,1
진,Noun,10,3
진건,Verb,8,1
진리,Noun,8,1
진리,Noun,9,2
진리,Noun,10,10
진보,Noun,5,5
진보,Noun,7,1
진보,Noun,8,1
진보,Noun,10,4
진부,Noun,8,1
진부하고,Adjective,1,1
진부하다,Adjective,1,1
진부한,Adjective,4,1
진부한,Adjective,5,2
진부한,Adjective,9,2
진부한건,Adjective,2,1
진부한내용,Adjective,2,1
진부한면이,Adjective,7,1
진부함,Adjective,2,1
진부합니다,Adjective,2,1
진부했다,Adjective,7,1
진실,Noun,10,1
진심,Noun,1,4
진심,Noun,2,3
진심,Noun,4,2
진심,Noun,6,2
진심,Noun,7,1
진심,Noun,8,1
진심,Noun,10,27
진영화,Noun,10,2
진의,Noun,9,1
진자,Noun,7,1
진자,Noun,10,2
진정,Noun,8,1
진정,Noun,10,2
진정한,Adjective,1,1
진정한,Adjective,2,1
진정한,Adjective,9,1
진정한,Adjective,10,7
진지,Noun,10,1
진지하게,Adjective,4,1
진지하게,Adjective,6,1
진지하게,Adjective,10,4
진지하지도,Adjective,1,1
진지한,Adjective,9,1
진지한,Adjective,10,1
진지한듯,Adjective,4,1
진지함,Adjective,6,1
진지해,Adjective,10,1
진지해진것,Adjective,6,1
진짜,Noun,1,32
진짜,Noun,2,23
진짜,Noun,3,4
진짜,Noun,4,22
진짜,Noun,5,7
진짜,Noun,6,32
진짜,Noun,7,26
진짜,Noun,8,47
진짜,Noun,9,17
진짜,Noun,10,384
진짜루,Noun,2,1
진짜진짜,Noun,4,1
진짜진짜,Noun,10,2
진쨔,Noun,10,1
진쩌,Noun,1,1
진쩌,Noun,6,1
진쩌,Noun,10,1
진쭈,Noun,10,1
진하게,Adjective,10,1
진하다,Adjective,10,1
진한,Adjective,8,1
진한,Adjective,10,3
진해,Noun,10,1
진해졌고,Adjective,6,1
진해지고,Adjective,10,1
진행,Noun,4,2
진행,Noun,6,3
진행,Noun,7,2
진행,Noun,8,2
진행,Noun,9,1
진행,Noun,10,2
진행중,Noun,10,2
진화,Noun,8,1
진화,Noun,9,1
진화,Noun,10,1
질,Noun,6,2
질,Noun,10,9
질감,Noun,1,1
질감,Noun,5,5
질감,Noun,6,8
질감,Noun,7,2
질감,Noun,8,1
질감,Noun,9,1
질감,Noun,10,7
질름,Verb,10,1
질리,Noun,8,1
질리,Noun,10,2
질릴것,Verb,10,1
질림,Verb,4,1
질서,Noun,1,1
질적,Noun,8,1
질적,Noun,10,1
질질,Noun,1,3
질질,Noun,4,1
질질,Noun,10,2
질하다,Verb,10,1
짐,Noun,2,1
짐,Noun,4,2
짐,Noun,6,1
짐,Noun,7,1
짐,Noun,8,1
짐,Noun,9,1
짐,Noun,10,4
짐머,Noun,6,2
짐머,Noun,8,1
짐머,Noun,10,6
짐승,Noun,1,1
짐승,Noun,2,1
짐승,Noun,3,1
짐승,Noun,8,1
짐오,Verb,10,1
집,Noun,1,3
집,Noun,2,2
집,Noun,4,3
집,Noun,5,3
집,Noun,6,7
집,Noun,7,2
집,Noun,8,5
집,Noun,9,3
집,Noun,10,22
집가서,Verb,8,1
집념,Noun,8,1
집니다,Verb,1,1
집니다,Verb,6,1
집니다,Verb,10,2
집사,Noun,10,1
집사람,Noun,8,1
집사람,Noun,10,1
집안,Noun,2,1
집어,Verb,6,1
집어,Verb,10,1
집요하게,Adjective,10,1
집중,Noun,2,2
집중,Noun,4,4
집중,Noun,6,8
집중,Noun,7,5
집중,Noun,8,14
집중,Noun,9,5
집중,Noun,10,28
집착,Noun,6,2
짓,Noun,7,1
짓,Noun,10,1
짓게,Verb,8,1
짓고,Verb,10,1
짓나요,Verb,10,1
짓는거,Verb,10,1
짓는건,Verb,10,1
짓는게,Verb,10,1
짓는다고,Verb,10,1
짓습니다,Verb,1,1
짓지,Verb,4,1
징,Noun,2,1
징,Noun,10,1
징그러,Adjective,4,1
징그러운,Adjective,6,1
징그러운,Adjective,10,1
징그러워,Adjective,9,1
징그러워서,Adjective,10,1
징그러웠,Adjective,9,1
징그러웠을,Adjective,10,1
징그럽고,Adjective,4,1
징그럽긴,Adjective,10,1
징그럽다고,Adjective,10,1
징그럽다는,Adjective,10,1
징그럽지,Adjective,10,1
징글,Noun,10,1
징악,Noun,10,1
징징,Noun,2,1
징징댈,Adjective,4,1
짖는,Verb,10,1
짖말,Verb,6,1
짙게,Adjective,10,1
짙어진,Verb,10,1
짜,Verb,1,1
짜,Verb,4,1
짜,Verb,7,1
짜,Verb,9,1
짜,Verb,10,4
짜는,Verb,7,1
짜르,Noun,4,1
짜리,Foreign,1,2
짜리,Foreign,3,1
짜리,Foreign,4,2
짜리,Foreign,6,2
짜리,Foreign,7,1
짜리,Verb,2,3
짜리,Verb,4,1
짜리,Verb,5,1
짜리,Verb,6,4
짜리,Verb,7,2
짜리,Verb,8,3
짜리,Verb,10,4
짜릿해,Adjective,10,1
짜릿했다,Adjective,8,1
짜릿했어요,Adjective,10,1
짜맀해,Noun,10,1
짜여진,Verb,7,1
짜오,Noun,10,1
짜임,Noun,10,1
짜임새,Noun,8,1
짜장,Noun,9,1
짜증,Noun,2,1
짜증,Noun,6,1
짜증,Noun,7,1
짜증,Noun,8,1
짜증나,Adjective,8,2
짜증나,Adjective,10,1
짜증나고,Adjective,10,1
짜증나나여,Adjective,6,1
짜증나는,Adjective,10,1
짜증나더라,Adjective,6,1
짜증나서,Adjective,4,1
짜증난다,Adjective,1,1
짜증남,Adjective,10,1
짜증났음,Adjective,10,1
짜집,Verb,4,1
짝,Noun,8,1
짝,Noun,10,1
짝짓기,Noun,1,1
짝짝,Noun,10,1
짠,Verb,8,2
짠데,Verb,8,1
짠물,Noun,8,1
짠하고,Adjective,10,1
짠하며,Adjective,8,1
짠한,Adjective,8,1
짠한게,Adjective,10,1
짤,Noun,3,1
짤,Noun,4,1
짤,Noun,8,1
짤,Noun,10,1
짤리,Noun,10,1
짥,Noun,10,1
짧게,Adjective,6,1
짧게,Adjective,8,2
짧게,Adjective,10,2
짧고,Adjective,10,1
짧아,Adjective,10,2
짧아서,Adjective,7,1
짧아서,Adjective,9,1
짧아진게,Verb,10,1
짧은,Adjective,6,1
짧은,Adjective,7,1
짧은,Adjective,9,1
짧은,Adjective,10,1
짪을줄,Noun,10,1
짰네요,Verb,10,1
짱,Modifier,10,8
짱,Noun,2,1
짱,Noun,6,2
짱,Noun,8,3
짱,Noun,9,2
짱,Noun,10,32
짱,Suffix,10,6
짱,VerbPrefix,2,1
짱,VerbPrefix,9,1
짱,VerbPrefix,10,18
짱개,Noun,1,1
짱귀,Noun,10,1
짱짱,Noun,10,6
짱짱하게,Adjective,10,1
째,Foreign,10,1
째,Suffix,5,1
째,Suffix,9,1
째,Suffix,10,1
째,Verb,8,1
쨌드,Noun,8,1
쩌,Noun,10,4
쩌는건,Noun,6,1
쩌는데,Noun,6,1
쩍,Noun,10,3
쩐다,Noun,1,1
쩐다,Noun,6,5
쩐다,Noun,7,1
쩐다,Noun,10,2
쩔면,Verb,1,1
쩔어요,Noun,10,1
쩔었는데,Verb,2,1
쩔었다,Verb,10,2
쩔었던,Verb,6,1
쩔음,Verb,6,1
쩔음,Verb,10,1
쩝,Adverb,1,1
쩝,Adverb,3,1
쩝,Adverb,9,1
쩝,Adverb,10,1
쪄,Verb,10,1
쪄브려,Noun,10,1
쪄어,Verb,10,1
쪄요,Verb,10,1
쪙,Noun,9,1
쪼,Noun,8,2
쪼,Noun,10,1
쪼금,Noun,7,1
쪼금,Noun,8,2
쪼금씩,Noun,4,1
쪽,Noun,10,1
쫄,Noun,10,1
쫄깃하,Noun,8,1
쫄면,Noun,10,1
쫌,Noun,4,1
쫌,Noun,7,1
쫌,Noun,8,1
쫌,Noun,9,1
쫌,Noun,10,1
쫌더,Noun,10,1
쫑긋하고,Adjective,10,1
쫑긋한,Adjective,10,1
쫓겨난,Verb,8,1
쫘,Noun,8,1
쫙,Noun,6,1
쫙,Noun,7,1
쫙,Noun,10,6
쫙쫙,Noun,10,1
쬐,Verb,6,1
쬐,Verb,8,1
쭈뼛쭈뼛,Noun,10,1
쭉,Noun,7,1
쯔벤,Noun,9,1
쯤,Noun,8,1
쯤,Noun,10,1
쯤,Suffix,2,1
쯤,Suffix,5,1
쯤,Suffix,6,1
쯤,Suffix,7,1
쯤,Suffix,8,4
쯤,Suffix,9,1
쯤,Suffix,10,2
찌,Noun,9,1
찌개,Noun,5,1
찌들어,Verb,10,1
찌들었다면,Verb,10,1
찌라시,Noun,10,1
찌를,Verb,10,1
찌릅니다,Verb,10,1
찌리릿,Noun,10,1
찌릿찌릿,Adverb,10,1
찌질,Verb,1,1
찌질,Verb,7,1
찌질하고,Adjective,4,1
찍고,Verb,6,1
찍고,Verb,10,3
찍냐니까,Verb,1,1
찍느라고,Verb,10,1
찍는거,Verb,10,1
찍는다,Verb,10,2
찍더니,Verb,10,1
찍습니다,Verb,10,1
찍어,Verb,6,1
찍어,Verb,8,1
찍어,Verb,10,1
찍어도,Verb,10,1
찍었고,Verb,10,1
찍었는데,Verb,10,1
찍었는지,Verb,10,1
찍었니,Verb,8,1
찍었다,Verb,6,1
찍었다고,Verb,8,1
찍었을,Verb,6,1
찍었을까,Verb,10,1
찍었을지,Verb,10,1
찍으랴,Verb,10,1
찍으러,Verb,10,2
찍으셈,Verb,1,1
찍은,Verb,8,1
찍은,Verb,10,4
찍은거,Verb,10,2
찍은것,Verb,4,1
찍은듯,Verb,10,1
찍은줄,Verb,10,1
찍을라고,Verb,10,1
찍히,Verb,2,1
찐,Verb,2,2
찐,Verb,10,3
찐빵,Noun,1,1
찐한,Verb,2,1
찔끔,Adverb,9,1
찔끔,Adverb,10,4
찔렀다,Verb,7,1
찝,Verb,4,1
찝,Verb,10,1
찝찝한게,Adjective,8,1
찡,Adverb,10,2
찡한,Adjective,8,1
찡한,Adjective,10,1
찡함,Adjective,10,1
찡했는데,Adjective,4,1
찡했답니다,Adjective,7,1
찡했어요,Adjective,10,2
찢,Verb,10,1
찢어지고,Verb,10,1
차,Foreign,10,2
차,Noun,9,1
차,Noun,10,10
차게,Verb,4,1
차게,Verb,7,1
차게,Verb,8,1
차고,Noun,10,1
차기작,Noun,8,1
차기작,Noun,10,1
차내,Noun,1,1
차는,Verb,4,1
차는,Verb,5,1
차는,Verb,10,2
차도,Noun,10,1
차라리,Noun,1,8
차라리,Noun,2,6
차라리,Noun,3,1
차라리,Noun,4,10
차라리,Noun,5,7
차라리,Noun,6,12
차라리,Noun,7,3
차라리,Noun,8,3
차라리,Noun,10,1
차례,Noun,9,1
차리다가,Verb,7,1
차마,Noun,6,1
차마,Noun,10,2
차별,Noun,1,1
차별,Noun,2,1
차별,Noun,4,1
차별,Noun,8,3
차별,Noun,10,2
차분합니다,Adjective,10,1
차서,Noun,9,1
차서,Noun,10,1
차원,Noun,1,1
차원,Noun,9,1
차원,Noun,10,4
차이,Noun,4,1
차이,Noun,7,1
차이,Noun,8,5
차이,Noun,9,1
차이,Noun,10,4
차이겠지만,Verb,10,1
차이나,Noun,2,1
차이나냐,Verb,10,1
차이는,Verb,6,1
차이인듯,Verb,10,1
차이점,Noun,6,1
차이점,Noun,8,1
차이점,Noun,10,2
차일,Noun,10,1
차일디,Verb,10,1
차지,Noun,4,1
차지,Noun,9,1
차지,Noun,10,2
차질,Noun,6,1
차카,Noun,7,1
착,Noun,9,1
착각,Noun,4,1
착각,Noun,10,4
착오,Noun,6,1
착한,Adjective,8,1
찬,Noun,6,1
찬,Noun,10,1
찬란,Noun,4,1
찬사,Noun,9,1
찬았다,Verb,10,1
찬양,Noun,4,1
찬양,Noun,10,1
찬탈,Noun,10,2
찰,Noun,10,1
찰떡,Noun,6,1
찰떡,Noun,10,1
참,Verb,1,2
참,Verb,2,2
참,Verb,3,1
참,Verb,4,1
참,Verb,5,1
참,Verb,6,4
