형태소,품사,분류,카운트
더잼낥,Noun,10,1
더줘서,Adjective,5,1
더하기,Noun,1,1
더하기,Noun,10,1
더한,Adjective,5,1
더할,Adjective,1,1
더할,Adjective,8,1
더해,Adjective,9,1
더해,Adjective,10,1
더해져,Adjective,8,2
더해져,Adjective,10,1
더해졌던거,Adjective,8,1
더해지니,Adjective,8,1
덕,Noun,6,1
덕,Noun,8,1
덕,Noun,9,1
덕,Noun,10,5
덕분,Noun,6,1
덕분,Noun,7,1
덕분,Noun,9,2
덕분,Noun,10,7
덕이,Noun,9,1
덕통,Noun,7,1
덕후,Noun,8,2
덕후,Noun,10,2
던,Adjective,8,2
던,Adjective,9,1
던거,Adjective,7,1
던거,Noun,7,1
던거가,Adjective,10,1
던거보다,Adjective,9,1
던데,Noun,9,2
던데,Noun,10,2
던져진,Verb,10,1
던지,Verb,10,1
던지나,Verb,10,1
던지는,Verb,10,1
던지면서,Verb,10,1
덜,Noun,6,1
덜,Noun,8,1
덜,Noun,9,1
덜덜,Noun,7,1
덜덜,Noun,8,3
덜덜,Noun,10,3
덜도,Verb,10,1
덜친,Noun,6,1
덜컥덜컥,Adverb,8,1
덜하고,Adjective,7,1
덜한,Adjective,5,1
덜했고,Adjective,9,1
덜했긴,Adjective,9,1
덜했던거,Adjective,7,1
덜했던거,Adjective,9,1
덜했지만,Adjective,7,1
덜했지만,Adjective,8,1
덜했지만,Adjective,10,1
덤,Noun,9,1
덤벼,Noun,9,1
덤비면,Verb,8,1
덥치는,Adjective,8,1
덩,Noun,10,2
덩달아,Noun,8,1
덩어리,Noun,1,1
덩어리,Noun,10,2
덮은,Verb,3,1
데,Noun,1,1
데,Noun,3,1
데,Noun,5,1
데,Noun,6,1
데,Noun,8,4
데,Noun,9,1
데,Noun,10,3
데넘,Noun,10,1
데렛시히마,Noun,10,1
데려가지,Verb,7,1
데려다가,Verb,10,1
데려오는,Verb,7,1
데려와서,Verb,8,1
데리,Noun,6,1
데리,Noun,7,2
데리,Noun,8,7
데리,Noun,9,7
데리,Noun,10,4
데리거,Verb,10,1
데리고가,Verb,7,1
데이,Noun,8,1
데이트,Noun,8,2
데이트,Noun,9,1
데이트,Noun,10,4
뎀,Noun,9,1
뎅,Noun,8,1
뎅,Noun,10,3
뎆,Noun,10,1
도,Foreign,5,1
도,Foreign,6,1
도,Josa,1,23
도,Josa,2,7
도,Josa,3,11
도,Josa,4,13
도,Josa,5,27
도,Josa,6,32
도,Josa,7,62
도,Josa,8,195
도,Josa,9,240
도,Josa,10,500
도,Noun,1,3
도,Noun,5,1
도,Noun,6,3
도,Noun,7,4
도,Noun,8,17
도,Noun,9,18
도,Noun,10,31
도가니탕,Noun,10,1
도감,Noun,10,2
도구,Noun,6,1
도구,Noun,7,1
도구,Noun,8,2
도구,Noun,10,5
도기,Noun,9,1
도나,Noun,8,1
도나,Noun,10,2
도대체,Noun,1,1
도대체,Noun,7,1
도대체,Noun,8,1
도도,Noun,10,1
도둑,Noun,10,1
도디즈니정글북,Foreign,10,1
도란도란,Adverb,7,1
도모,Noun,10,1
도무지,Noun,5,1
도배,Noun,6,1
도보,Noun,10,1
도시,Noun,9,1
도안,Noun,6,1
도안,Noun,10,2
도와주는데,Verb,8,1
도와준다는,Verb,5,1
도와줄까,Verb,10,1
도움,Noun,8,1
도의,Noun,7,1
도일,Noun,9,1
도자기,Noun,10,1
도저히,Noun,8,1
도저히,Noun,10,2
도정,Noun,8,1
도주씬,Noun,10,1
도중,Noun,5,2
도중,Noun,6,1
도중,Noun,10,2
도참,Noun,10,1
도크,Noun,9,1
도편,Noun,8,1
도하,Noun,10,1
도합,Modifier,8,1
도해,Noun,6,1
도해,Noun,8,1
도해,Noun,10,1
독보,Noun,8,1
독수리,Noun,5,1
독수리,Noun,10,1
독재자,Noun,10,1
독창,Noun,8,1
독특하고,Adjective,9,1
